,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Electric
11,30.75,2.4691627032700336,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,0.9965579319394895
0,35.15,3.8858911892304886,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,3.1358066327394063
1,28.6,3.8926988021245044,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,2.8488150430040786
2,34.05,3.935064626057163,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,2.772393986422665
3,51.65,4.050265298622879,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,2.9510820659299415
4,56.35,4.07194391055722,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,2.889252123846406
5,69.5,4.452046646027923,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,3.324305472538201
6,72.5,4.524617121344709,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,3.7721425137583267
7,72.0,4.560175332383352,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,3.6349571724291807
8,67.1,4.427856487588995,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,4.592999899322723
9,61.35,4.309549428557077,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,3.4007391156235807
10,43.75,4.019730180593413,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,2.8146594667411473
11,30.75,3.8701609769122784,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,3.4436465076443383
0,35.15,1.321203004338366,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,4.4050696209168745
1,28.6,1.3235175927223315,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,4.001914043591839
2,34.05,1.3379219728594354,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,3.8945604615085365
3,51.65,1.377090201531779,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,4.145575119886835
4,56.35,1.3844609295894548,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,4.058718616462293
5,69.5,1.5136958596494938,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,4.669866086396113
6,72.5,1.538369821257201,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,5.298971632893634
7,72.0,1.5504596130103396,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,5.106258544907015
8,67.1,1.5054712057802584,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,6.452082891254655
9,61.35,1.4652468057094061,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,4.777237349552501
10,43.75,1.3667082614017605,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,3.9539335049291893
11,30.75,1.3158547321501746,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,4.837512127700506
0,35.15,4.033555054421247,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,3.381025240995303
1,28.6,4.040621356605236,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,3.0715910435171105
2,34.05,4.084597081847335,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,2.9891938961459505
3,51.65,4.204175379970549,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,3.1818552996813145
4,56.35,4.226677779158394,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,3.115190285119786
5,69.5,4.621224418576984,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,3.5842646016765767
6,72.5,4.696552571955808,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,4.06712228952296
7,72.0,4.733461995013919,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,3.9192091188300315
8,67.1,4.596115034117377,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,4.952170337726789
9,61.35,4.473312306842246,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,3.666675319810411
10,43.75,4.172479927455963,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,3.0347645172064537
11,30.75,4.017227094034945,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,3.7129380497673057
0,35.15,1.2046262686614515,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,10.49404445992492
1,28.6,1.2067366286585963,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,9.533620921412258
2,34.05,1.2198700340777204,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,9.277876209009756
3,51.65,1.2555822425730927,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,9.875859717058479
4,56.35,1.262302612272738,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,9.668944483700363
5,69.5,1.3801344602686563,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,11.124859888669887
6,72.5,1.4026313076168597,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,12.623556196120354
7,72.0,1.413654353038839,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,12.16446249559444
8,67.1,1.3726355111525885,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,15.37057312294065
9,61.35,1.3359603228526937,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,11.380646722079096
10,43.75,1.246116355983958,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,9.419318549539144
11,30.75,1.1997499028428062,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,11.524237233950647
0,35.15,0.3963609013015098,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.441268815753057
1,28.6,0.3970552778166994,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.2178418955184402
2,34.05,0.4013765918578306,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.1583470464575067
3,51.65,0.4131270604595337,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.2974581866960344
4,56.35,0.4153382788768364,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.249322721992176
5,69.5,0.45410875789484817,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.5880177685111625
6,72.5,0.4615109463771603,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.9366650963965313
7,72.0,0.46513788390310185,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.829864411600252
8,67.1,0.4516413617340775,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,3.5757139193172
9,61.35,0.4395740417128218,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.6475224163394406
10,43.75,0.41001247842052807,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.1912513072008415
11,30.75,0.39475641964505237,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.680926414217352
0,35.15,3.1475718632766956,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,1.0989678865859558
1,28.6,3.1530860297208485,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,0.9983894460831205
2,34.05,3.187402347106302,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,0.9716070908941546
3,51.65,3.280714891884532,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,1.0342297217171101
4,56.35,3.2982745675513483,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,1.0125609363813526
5,69.5,3.606157783282618,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,1.1650287748546366
6,72.5,3.6649398682892143,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,1.3219767580581305
7,72.0,3.693742019230515,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,1.273899085456437
8,67.1,3.586563754947086,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,1.6096526296453133
9,61.35,3.4907350371312322,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,1.1918155410820634
10,43.75,3.2559814462806647,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,0.9864193580461526
11,30.75,3.1348303912989457,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,1.2068527711955714
0,35.15,1.4377797400152807,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,3.2691113724174157
1,28.6,1.4402985567860667,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,2.969919623794732
2,34.05,1.4559739116411503,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,2.8902498691121203
3,51.65,1.4985981604904652,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,3.07653407003632
4,56.35,1.5066192469061714,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,3.0120757055724954
5,69.5,1.6472572590303316,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,3.4656233940580488
6,72.5,1.6741083348975423,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,3.932498216362867
7,72.0,1.6872648729818402,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,3.7894810561892203
8,67.1,1.6383069004079283,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,4.7882506681449915
9,61.35,1.5945332885661183,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,3.545306270303331
10,43.75,1.487300166819563,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,2.9343120765605213
11,30.75,1.431959561457543,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,3.5900376774479397
0,35.15,1.2046262686614515,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,4.123732130681183
1,28.6,1.2067366286585963,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,3.7463247907416757
2,34.05,1.2198700340777204,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,3.645827533291181
3,51.65,1.2555822425730927,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,3.880810700665298
4,56.35,1.262302612272738,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,3.799501440028493
5,69.5,1.3801344602686563,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,4.371616905896214
6,72.5,1.4026313076168597,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,4.960543524300398
7,72.0,1.413654353038839,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,4.780138395364478
8,67.1,1.3726355111525885,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,6.040009311577516
9,61.35,1.3359603228526937,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,4.47213071518708
10,43.75,1.246116355983958,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,3.701408613255841
11,30.75,1.1997499028428062,0.5499999999999999,1957.0,1,0,0,0,0,0,0,0,0,0,4.528555939010642
0,35.15,1.7797381646675636,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.5836686369210433
1,28.6,1.782856051373023,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.3472091684966405
2,34.05,1.8022595987341805,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.284243969996094
3,51.65,1.8550215067692786,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.431469497869697
4,56.35,1.8649503110352066,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.380526279459472
5,69.5,2.0390373638807886,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.7389774928305344
6,72.5,2.0722746415758766,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,3.107961506631525
7,72.0,2.088560302231575,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.9949311111546884
8,67.1,2.0279582713157596,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,3.784286207372083
9,61.35,1.9737736382791409,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.8019530616629775
10,43.75,1.841036422711783,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.3190675445058115
11,30.75,1.7725337274258235,0.3333333333333333,1990.0,0,0,0,0,1,0,0,0,0,0,2.837305523099435
0,35.15,0.4663069427076586,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,2.773730487918038
1,28.6,0.4671238562549405,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,2.5198764033217773
2,34.05,0.47220775512685953,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,2.4522793096918045
3,51.65,0.4860318358347455,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,2.610335156880276
4,56.35,0.4886332692668664,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,2.5556444136333023
5,69.5,0.5342455975233508,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,2.940464295235214
6,72.5,0.542954054561365,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,3.3365917993619965
7,72.0,0.5472210398860022,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,3.2152465736177414
8,67.1,0.5313427785106795,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,4.062668826179061
9,61.35,0.5171459314268492,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,3.008072522067542
10,43.75,0.48236762167120956,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,2.4896646031987135
11,30.75,0.4644193172294734,0.25,1909.0,1,0,0,0,0,0,0,0,0,0,3.046025608894537
0,35.15,0.9714727973076221,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,8.650389047440113
1,28.6,0.9731747005311261,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,7.858698361338992
2,34.05,0.9837661565142908,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,7.647884383224482
3,51.65,1.0125663246557197,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,8.140810633759111
4,56.35,1.017985977639305,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,7.970247484801156
5,69.5,1.1130116615069807,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,9.17037911386401
6,72.5,1.1311542803361772,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,10.405775645002892
7,72.0,1.140043833095838,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,10.027338224240667
8,67.1,1.1069641218972488,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,12.670180491737161
9,61.35,1.0773873571392691,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,9.381227812919192
10,43.75,1.0049325451483533,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,7.7644773020016205
11,30.75,0.9675402442280696,0.725,1990.0,0,0,0,0,1,0,0,0,0,0,9.49959149967061
0,35.15,0.707232196439949,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02376763455568917
1,28.6,0.7084711819866597,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.021592401186970037
2,34.05,0.7161817619424037,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.021013172950693253
3,51.65,0.737148284349364,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02236752717931377
4,56.35,0.741093791721414,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.021898891309774484
5,69.5,0.810272489577082,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.025196348779242973
6,72.5,0.8234803160847369,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02859069938271834
7,72.0,0.8299519104937699,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02755091235469607
8,67.1,0.805869880741197,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.03481233248940943
9,61.35,0.784337995997388,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.025775672414076377
10,43.75,0.7315908928680012,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02133352130382267
11,30.75,0.7043692977980347,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.026100886093593397
0,35.15,2.043978765535237,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,8.59235640639997
1,28.6,2.0475595699174893,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,7.805976915107473
2,34.05,2.0698439933060677,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,7.5965772192698715
3,51.65,2.1304395470756345,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,8.086196588229617
4,56.35,2.141842496953098,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,7.916777691853123
5,69.5,2.3417765358106877,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,9.108858028928024
6,72.5,2.379948605827317,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,10.33596668734342
7,72.0,2.398652224833643,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,9.96006807990795
8,67.1,2.3290525124718116,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,12.585180379908852
9,61.35,2.2668229994210223,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,9.318292212774821
10,43.75,2.1143780749921355,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,7.712387954151452
11,30.75,2.0357046738558586,1.2583333333333333,1997.0,0,0,0,1,0,0,0,0,0,0,9.435861836125417
0,35.15,5.828836783845733,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,1.4221284910948098
1,28.6,5.839048203186756,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,1.29197412755529
2,34.05,5.902596939085744,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,1.2573161991137474
3,51.65,6.075397947934319,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,1.3383535329318466
4,56.35,6.10791586583583,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,1.3103128618899198
5,69.5,6.678069969041885,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,1.5076151304230772
6,72.5,6.786925682017063,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,1.7107149673318245
7,72.0,6.840262998575027,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,1.6484996571057882
8,67.1,6.641784731383493,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,2.082984310392984
9,61.35,6.464324142835615,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,1.5422787670054556
10,43.75,6.02959527089012,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,1.2764841360404617
11,30.75,5.805241465368417,0.43333333333333335,1966.0,0,0,1,0,0,0,0,0,0,0,1.5617378191147966
0,35.15,5.416932317787301,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,0.8071488695112043
1,28.6,5.426422130161559,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,0.7332779443095024
2,34.05,5.485480088723685,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,0.7136073534055429
3,51.65,5.646069826280294,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,0.7596012230094957
4,56.35,5.676289811316765,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,0.7436863488799416
5,69.5,6.2061530245629255,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,0.8556680045430914
6,72.5,6.307316267154524,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,0.970940151037115
7,72.0,6.356884413342392,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,0.9356289835654786
8,67.1,6.172431943699059,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,1.1822268113403445
9,61.35,6.007511903408565,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,0.8753418351820339
10,43.75,5.603503871747218,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,0.7244863834778179
11,30.75,5.395004401815716,0.39999999999999997,1974.0,0,0,1,0,0,0,0,0,0,0,0.8863860917384319
0,35.15,1.0258752739568489,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,3.1072220909137647
1,28.6,1.027672483760869,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,2.8228465818432165
2,34.05,1.038857061279091,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,2.7471221437539652
3,51.65,1.06927003883644,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,2.9241813865756208
4,56.35,1.0749931923871061,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,2.862915057231185
5,69.5,1.1753403145513717,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,3.2940026637396986
6,72.5,1.1944989200350031,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,3.7377574326340453
7,72.0,1.2038862877492047,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,3.6018226085039338
8,67.1,1.1689541127234946,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,4.551132267448795
9,61.35,1.1377210491390681,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,3.3697395736002522
10,43.75,1.061208767676661,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,2.7890023517864173
11,30.75,1.0217224979048414,0.6916666666666668,1931.0,1,0,0,0,0,0,0,0,0,0,3.412255841969111
0,35.15,0.038858911892304886,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.473569031114239
1,28.6,0.03892698802124504,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.2471859687315328
2,34.05,0.03935064626057163,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.1869039484974993
3,51.65,0.04050265298622879,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.3278556561327224
4,56.35,0.0407194391055722,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.27908331528216
5,69.5,0.04452046646027923,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.6222596065021544
6,72.5,0.04524617121344709,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.975519856857646
7,72.0,0.04560175332383352,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.8673061014902843
8,67.1,0.04427856487588995,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,3.6230238791703084
9,61.35,0.043095494285570767,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.682551555150171
10,43.75,0.04019730180593413,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.220243562652737
11,30.75,0.038701609769122784,0.5333333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.716397518418546
0,35.15,0.6139708078984172,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,1.8013490229756823
1,28.6,0.6150464107356717,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,1.6364880859604591
2,34.05,0.6217402109170318,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,1.5925883779330419
3,51.65,0.639941917182415,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,1.6952348849201908
4,56.35,0.6433671378680408,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,1.6597169723678082
5,69.5,0.703423370072412,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,1.9096312739788253
6,72.5,0.7148895051724641,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,2.166889106216223
7,72.0,0.7205077025165696,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,2.0880836473624154
8,67.1,0.6996013250390613,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,2.6384266793723414
9,61.35,0.6809088097120182,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,1.9535382122628488
10,43.75,0.6351173685337593,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,1.6168675796167202
11,30.75,0.61148543435214,0.8333333333333334,1926.0,1,0,0,0,0,0,0,0,0,0,1.9781861570334438
0,35.15,1.1191366624983807,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,4.729046247545474
1,28.6,1.1210972550118572,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,4.296240064171428
2,34.05,1.133298612304463,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,4.180991021999437
3,51.65,1.1664764060033892,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,4.450466882868061
4,56.35,1.1727198462404793,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,4.357222403905829
5,69.5,1.282189434056042,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,5.013317516605975
6,72.5,1.3030897309472762,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,5.688691456179468
7,72.0,1.3133304957264054,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,5.481805031213877
8,67.1,1.2752226684256307,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,6.926609795417795
9,61.35,1.2411502354244381,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,5.1285855402287766
10,43.75,1.157682292010903,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,4.244730733821596
11,30.75,1.1146063613507362,1.0333333333333334,1915.0,0,0,0,0,0,0,0,0,0,1,5.193293306042278
0,35.15,3.5361609821997444,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,1.8903350467521824
1,28.6,3.542355909933299,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,1.7173300360044748
2,34.05,3.5809088097120183,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,1.6712616974604373
3,51.65,3.6857414217468203,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,1.7789789066795414
4,56.35,3.7054689586070704,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,1.7417064214316038
5,69.5,4.05136244788541,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.0039664038083105
6,72.5,4.117401580423685,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.2739326847051204
7,72.0,4.14975955246885,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.1912342632183974
8,67.1,4.029349403705986,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.7687640522126897
9,61.35,3.92168997998694,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.0500423297811508
10,43.75,3.6579544643400057,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,1.6967402833782321
11,30.75,3.5218464889901733,0.4166666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.075907874567857
0,35.15,3.7537708887966517,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,4.469226389127532
1,28.6,3.760347042852271,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,4.060199131862534
2,34.05,3.8012724287712194,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,3.9512820196934415
3,51.65,3.912556278469701,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,4.205952531586195
4,56.35,3.9334978175982744,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,4.117831023737811
5,69.5,4.300677060062974,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,4.737879430534217
