,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Gas
8,67.1,3.7813894404010022,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,3.755695324399874
9,61.35,3.680355211987744,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,3.1418777274618015
10,43.75,3.432849574226775,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,4.629907702569446
11,30.75,3.3051174742830858,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,9.111754021121733
0,35.15,0.9015267559014734,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,8.801950016436846
1,28.6,0.903106122092885,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,7.881081082015294
2,34.05,0.9129349932452617,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,6.172723706090208
3,51.65,0.9396615492805079,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,5.816045515046287
4,56.35,0.944690987249275,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,4.0422806494556305
5,69.5,1.0328748218784782,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,2.892898650327303
6,72.5,1.0497111721519725,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,2.409986021536273
7,72.0,1.0579606771129375,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,2.2999926182684947
8,67.1,1.0272627051206469,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,3.6200752979657658
9,61.35,0.9998154674252417,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,3.028422959796591
10,43.75,0.9325774018976718,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,4.46271943228283
11,30.75,0.8978773466436486,0.7999999999999999,1905.0,0,0,0,1,0,0,0,0,0,0,8.78272405077847
0,35.15,5.2148659759473155,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,27.01428799266319
1,28.6,5.224001792451085,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,24.18802579491089
2,34.05,5.280856728168712,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,18.94486285244364
3,51.65,5.4354560307519035,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,17.850172771771817
4,56.35,5.464548727967789,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,12.406266044188401
5,69.5,5.974646598969472,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,8.878668604978566
6,72.5,6.072036176844598,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,7.396549210401959
7,72.0,6.119755296058457,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,7.058965667252987
8,67.1,5.942183406344431,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,11.110464893773788
9,61.35,5.783415333123596,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,9.294609699755677
10,43.75,5.39447790235636,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,13.696645373924309
11,30.75,5.193756031016277,2.2583333333333333,1983.0,0,0,0,1,0,0,0,0,0,0,26.955281093934776
0,35.15,0.2720123832461342,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.9266348791768233
1,28.6,0.2724889161487153,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.7250683848325201
2,34.05,0.27545452382400143,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.351130689161685
3,51.65,0.28351857090360155,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.2730583708431704
4,56.35,0.2850360737390054,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,0.8848038078061538
5,69.5,0.3116432652219546,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,0.6332187107670483
6,72.5,0.3167231984941296,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,0.5275152799947379
7,72.0,0.3192122732668346,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,0.5034391233681577
8,67.1,0.30994995413122967,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,0.7923884277100993
9,61.35,0.3016684599989954,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,0.6628832579540116
10,43.75,0.2813811126415389,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,0.9768325084964407
11,30.75,0.2709112683838595,0.15833333333333333,2003.0,0,0,0,0,0,0,0,0,1,0,1.9224265598891528
0,35.15,3.287463946088993,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,7.516849438310715
1,28.6,3.2932231865973303,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,6.730429029249296
2,34.05,3.3290646736443597,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,5.271494911505367
3,51.65,3.4265244426349555,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,4.966892379680093
4,56.35,3.4448645483314078,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,3.4521003837346482
5,69.5,3.766431462539623,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,2.470530229573548
6,72.5,3.8278260846576235,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,2.0581237155962655
7,72.0,3.8579083311963154,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,1.9641895475962992
8,67.1,3.7459665885002895,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,3.0915377750772652
9,61.35,3.6458788165592866,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,2.5862677454205256
10,43.75,3.400691732782027,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,3.811154345940405
11,30.75,3.2741561864677875,0.2916666666666667,1914.0,0,0,1,0,0,0,0,0,0,0,7.50043049831557
0,35.15,0.4196762484368928,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,4.333196182040424
1,28.6,0.4204114706294465,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,3.879852804340759
2,34.05,0.42498697961417364,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,3.0388292078541386
3,51.65,0.437428652251271,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,2.8632366888370555
4,56.35,0.4397699423401798,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,1.9900130135080845
5,69.5,0.48082103777101576,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,1.4241727529944224
6,72.5,0.4886586491052286,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,1.186435074931182
7,72.0,0.492498935897402,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,1.1322853701271876
8,67.1,0.4782085006596115,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,1.7821615017752874
9,61.35,0.46543133828416433,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,1.4908913118670972
10,43.75,0.43413085950408864,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,2.196994844253137
11,30.75,0.4179773855065261,0.4666666666666666,1968.0,1,0,0,0,0,0,0,0,0,0,4.323731247471227
0,35.15,0.8315807144953244,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,22.383897043837738
1,28.6,0.8330375436546439,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,20.042071041591836
2,34.05,0.8421038299762328,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,15.697613785486224
3,51.65,0.8667567739052962,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,14.790559338323915
4,56.35,0.8713959968592451,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,10.279766836978787
5,69.5,0.9527379822499755,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,7.356818139873621
6,72.5,0.9682680639677677,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,6.128741799535202
7,72.0,0.9758775211300372,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,5.849021850018383
8,67.1,0.9475612883440448,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,9.206072814465786
9,61.35,0.9222435777112143,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,7.7014647448228475
10,43.75,0.8602222586469903,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,11.348968367374459
11,30.75,0.8282144490592275,1.1500000000000001,1928.0,0,0,0,0,1,0,0,0,0,0,22.33500423769117
0,35.15,9.831304708753136,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,26.019672274880637
1,28.6,9.848527969374995,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,23.297467781896373
2,34.05,9.955713503924622,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,18.247348323487977
3,51.65,10.247171205515885,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,17.1929626906192
4,56.35,10.302018093709767,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,11.949490458990931
5,69.5,11.263678014450646,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,8.551772580552807
6,72.5,11.447281317002114,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,7.124222058784419
7,72.0,11.53724359092988,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,6.799067712295077
8,67.1,11.202476913600158,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,10.701398291010841
9,61.35,10.903160054249405,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,8.952399499711099
10,43.75,10.169917356901335,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,13.19236042762113
11,30.75,9.791507271588065,1.6166666666666665,1972.0,0,1,0,0,0,0,0,0,0,0,25.962837900149484
0,35.15,0.2642406008676732,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,5.6551500807305
1,28.6,0.2647035185444663,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,5.063502545910213
2,34.05,0.2675843945718871,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,3.965902885114796
3,51.65,0.2754180403063558,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,3.7367413132914904
4,56.35,0.27689218591789094,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,2.5971181043309626
5,69.5,0.3027391719298988,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,1.858653594418646
6,72.5,0.30767396425144017,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,1.5483878707331467
7,72.0,0.3100919226020679,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,1.4777183938322307
8,67.1,0.30109424115605166,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,2.325856097263885
9,61.35,0.2930493611418812,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,1.9457263803586917
10,43.75,0.27334165228035207,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,2.8672451116654094
11,30.75,0.2631709464300349,0.3416666666666666,1986.0,1,0,0,0,0,0,0,0,0,0,5.642797622350022
0,35.15,2.8755594800305615,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,15.669502712911685
1,28.6,2.8805971135721333,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,14.030143452837644
2,34.05,2.9119478232823006,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,10.988872997234973
3,51.65,2.9971963209809305,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,10.35390348800551
4,56.35,3.013238493812343,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,7.196192603310936
5,69.5,3.294514518060663,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,5.150027342217578
6,72.5,3.3482166697950846,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,4.290331396113628
7,72.0,3.3745297459636805,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,4.094517749400311
8,67.1,3.2766138008158565,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,6.444569623377858
9,61.35,3.1890665771322366,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,5.391291895064262
10,43.75,2.974600333639126,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,7.9446706832615686
11,30.75,2.863919122915086,1.2249999999999999,1917.0,0,0,0,1,0,0,0,0,0,0,15.635276056264043
0,35.15,2.3859371901875197,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,6.192688141205265
1,28.6,2.3901170645044454,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,5.544802829524617
2,34.05,2.416129680399098,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,4.342873206761945
3,51.65,2.4868628933544477,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,4.091929177338976
4,56.35,2.500173561082133,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,2.8439815489251035
5,69.5,2.7335566406611447,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,2.0353238921075785
6,72.5,2.778114912505651,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,1.6955665310719068
7,72.0,2.799947654083378,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,1.6181797198817518
8,67.1,2.718703883379643,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,2.546935318437293
9,61.35,2.646063349134045,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,2.130673193401979
10,43.75,2.4681143308843554,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,3.1397848947353726
11,30.75,2.376278839824139,0.47500000000000003,2008.0,0,0,1,0,0,0,0,0,0,0,6.179161546608214
0,35.15,3.427356028901291,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,14.324846233168131
1,28.6,3.433360343473813,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,12.826166297261139
2,34.05,3.4707270001824178,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,10.045878216128402
3,51.65,3.5723339933853797,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,9.465397728067522
4,56.35,3.591454529111468,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,6.578661390558964
5,69.5,3.9267051417966283,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,4.7080849421653355
6,72.5,3.9907123010260332,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,3.9221626023919414
7,72.0,4.022074643162116,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,3.7431524301538106
8,67.1,3.905369422053494,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,5.891537886378768
9,61.35,3.801022595987342,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,4.928645714537198
10,43.75,3.54540201928339,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,7.262909869954225
11,30.75,3.4134819816366297,0.5083333333333333,1896.0,0,0,1,0,0,0,0,0,0,0,14.293556689234558
0,35.15,5.0749738931350175,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,9.876046695705378
1,28.6,5.083864635574602,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,8.84280467774476
2,34.05,5.139194401630655,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,6.9259774762630135
3,51.65,5.28964648000148,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,6.525774059575642
4,56.35,5.317958747187729,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,4.535557731709429
5,69.5,5.814372919712468,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.2459173368654524
6,72.5,5.9091499604761895,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,2.7040751697343195
7,72.0,5.955588984092657,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,2.5806593374626563
8,67.1,5.782780572791228,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,4.061830914503693
9,61.35,5.628271553695542,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.397979596503656
10,43.75,5.2497676158549975,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,5.00730240693855
11,30.75,5.054430235847436,0.8583333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,9.854474596993438
0,35.15,3.046538692356703,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,10.139414178164746
1,28.6,3.0518758608656116,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,9.078618387178748
2,34.05,3.085090666828816,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,7.110674583080752
3,51.65,3.1754079941203375,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,6.6997988225323075
4,56.35,3.192404025876861,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,4.656508802330517
5,69.5,3.490404570485892,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,3.3324771824819384
6,72.5,3.547299823134252,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,2.7761855486922786
7,72.0,3.5751774605885482,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,2.6494785496164783
8,67.1,3.471439486269772,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,4.170148970816007
9,61.35,3.3786867519887482,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,3.4885945317457727
10,43.75,3.151468461585236,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,5.140833633497209
11,30.75,3.0342062058992263,0.3833333333333333,1926.0,0,0,1,0,0,0,0,0,0,0,10.117266809863242
0,35.15,2.4791985787290516,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,10.034994000144804
1,28.6,2.4835418357554335,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,8.98512275404781
2,34.05,2.51057123142447,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,7.037445706859664
3,51.65,2.584069260521397,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,6.630801326872923
4,56.35,2.5979002149355064,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,4.6085540122857545
5,69.5,2.840405760165815,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,3.298157856480686
6,72.5,2.8867057234179243,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,2.747595160321014
7,72.0,2.9093918620605783,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,2.622193046041059
8,67.1,2.8249724390817788,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,4.127202929728148
9,61.35,2.7494925354194146,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,3.452667440136401
10,43.75,2.5645878552185972,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,5.087891051830439
11,30.75,2.4691627032700336,0.3833333333333333,1915.0,0,0,1,0,0,0,0,0,0,0,10.013074715251285
0,35.15,3.8858911892304886,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,8.71545215932583
1,28.6,3.8926988021245044,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,7.8036327184095615
2,34.05,3.935064626057163,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,6.112063582808649
3,51.65,4.050265298622879,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,5.758890512692014
4,56.35,4.07194391055722,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,4.002556654958241
5,69.5,4.452046646027923,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,2.8644697756318798
6,72.5,4.524617121344709,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,2.38630278928193
7,72.0,4.560175332383352,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,2.2773903048629576
8,67.1,4.427856487588995,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,3.584500367948006
9,61.35,4.309549428557077,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,2.9986622708629986
10,43.75,4.019730180593413,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,4.418863733595686
11,30.75,3.8701609769122784,0.5416666666666666,1992.0,0,0,1,0,0,0,0,0,0,0,8.69641512962224
0,35.15,1.321203004338366,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,5.218567606060821
1,28.6,1.3235175927223315,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,4.672595772361925
2,34.05,1.3379219728594354,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,3.6597317541694294
3,51.65,1.377090201531779,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,3.448261653783234
4,56.35,1.3844609295894548,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,2.396618341670062
5,69.5,1.5136958596494938,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,1.7151639302680939
6,72.5,1.538369821257201,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,1.4288509886516951
7,72.0,1.5504596130103396,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,1.3636372564557948
8,67.1,1.5054712057802584,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,2.1462979960334643
9,61.35,1.4652468057094061,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,1.795514621865919
10,43.75,1.3667082614017605,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,2.645891310534507
11,30.75,1.3158547321501746,0.5499999999999999,1996.0,1,0,0,0,0,0,0,0,0,0,5.207168768145055
0,35.15,4.033555054421247,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,6.995201722720129
1,28.6,4.040621356605236,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,6.263356626527141
2,34.05,4.084597081847335,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,4.905668337366593
3,51.65,4.204175379970549,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,4.622204344525475
4,56.35,4.226677779158394,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,3.2125345531372402
5,69.5,4.621224418576984,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,2.2990825424632746
6,72.5,4.696552571955808,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,1.9152958535438787
7,72.0,4.733461995013919,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,1.8278804464363878
8,67.1,4.596115034117377,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,2.876993951728651
9,61.35,4.473312306842246,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,2.4067882078328435
10,43.75,4.172479927455963,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,3.5466712038156722
11,30.75,4.017227094034945,0.5166666666666667,2004.0,0,0,1,0,0,0,0,0,0,0,6.97992220990271
0,35.15,1.2046262686614515,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,27.635166307217702
1,28.6,1.2067366286585963,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,24.74394719073017
2,34.05,1.2198700340777204,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,19.38027890044336
3,51.65,1.2555822425730927,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,18.260429195633684
4,56.35,1.262302612272738,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,12.691403359431455
5,69.5,1.3801344602686563,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,9.082729981700558
6,72.5,1.4026313076168597,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,7.566546546941836
7,72.0,1.413654353038839,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,7.221204209581867
8,67.1,1.3726355111525885,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,11.365820382655704
9,61.35,1.3359603228526937,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,9.50823078821056
10,43.75,1.246116355983958,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,14.011439904030844
11,30.75,1.1997499028428062,1.7833333333333332,1983.0,0,0,0,1,0,0,0,0,0,0,27.574803233422248
0,35.15,0.3963609013015098,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,9.441496197060449
1,28.6,0.3970552778166994,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,8.45371729282943
2,34.05,0.4013765918578306,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,6.621231350748801
3,51.65,0.4131270604595337,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,6.238637064479629
4,56.35,0.4153382788768364,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,4.335991150599169
5,69.5,0.45410875789484817,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,3.1030955134420704
6,72.5,0.4615109463771603,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.5850946454834167
7,72.0,0.46513788390310185,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,2.467109165366493
8,67.1,0.4516413617340775,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,3.883108526518577
9,61.35,0.4395740417128218,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,3.248466965231058
10,43.75,0.41001247842052807,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,4.786978847842042
11,30.75,0.39475641964505237,0.5083333333333333,1981.0,1,0,0,0,0,0,0,0,0,0,9.420873280398867
0,35.15,3.1475718632766956,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,9.053052550084967
1,28.6,3.1530860297208485,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,8.10591301401727
2,34.05,3.187402347106302,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,6.348819521132853
3,51.65,3.280714891884532,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,5.981965994248475
4,56.35,3.2982745675513483,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,4.157599063091201
5,69.5,3.606157783282618,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,2.97542742853303
6,72.5,3.6649398682892143,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,2.4787382406393403
7,72.0,3.693742019230515,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,2.3656069392701706
8,67.1,3.586563754947086,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,3.723349013178723
9,61.35,3.4907350371312322,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,3.1148179832565064
10,43.75,3.2559814462806647,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,4.590032147569136
11,30.75,3.1348303912989457,0.375,1926.0,0,0,1,0,0,0,0,0,0,0,9.033278104978328
0,35.15,1.4377797400152807,0.5833333333333334,1902.0,1,0,0,0,0,0,0,0,0,0,9.595107737118342
